TestName,Tool,Group,Pass,ExitCode,Tags,InputBytes,AllowedTimeout,TimeUser,TimeSystem,TimeWall,RamUsageMiB
regress-vlg_genvar_scopes_iv,yosys_slang,imported,True,0,ivtest,1021,30,0.012144,0.00348,0.015624,27.301
regress-vlg_module_nonansi_vec_fail3_iv,yosys_slang,imported,True,1,ivtest,289,30,0.003806,0.006726,0.010532,20.84
regress-vlg_pr3582052_iv,yosys_slang,imported,True,0,ivtest,1885,30,0.005728,0.008542,0.01427,26.895
regress-sv_sv_class21_iv,yosys_slang,imported,True,0,ivtest,671,30,0.005686,0.006175,0.011861,25.77
regress-sv_sv_array_cassign_fail8_iv,yosys_slang,imported,True,1,ivtest,212,30,0.003275,0.00738,0.010655,21.039
regress-vlg_pr1875866_iv,yosys_slang,imported,True,0,ivtest,358,30,0.006934,0.007805,0.014739,26.809
regress-vlg_timescale3_iv,yosys_slang,imported,True,1,ivtest,88,30,0.002042,0.00816,0.010202,20.301
regress-vlg_br_gh674_iv,yosys_slang,imported,True,0,ivtest,566,30,0.007864,0.006527,0.014391,26.617
regress-vlg_attrib01_module_iv,yosys_slang,imported,True,0,ivtest,456,30,0.007234,0.006667,0.013901,27.352
regress-vlg_pr1474318_iv,yosys_slang,imported,True,0,ivtest,253,30,0.006371,0.007646,0.014017,26.645
regress-sv_sv_port_default2_iv,yosys_slang,imported,True,0,ivtest,931,30,0.003478,0.008986,0.012464,26.062
regress-vlg_always317C_iv,yosys_slang,imported,False,1,ivtest,1825,30,0.005472,0.005356,0.010828,21.621
regress-sv_sv_assign_pattern_concat_iv,yosys_slang,imported,True,0,ivtest,663,30,0.007658,0.005664,0.013322,26.672
regress-vlg_pr2909555_iv,yosys_slang,imported,True,0,ivtest,842,30,0.008565,0.005272,0.013837,26.859
regress-vlg_force2_iv,yosys_slang,imported,True,0,ivtest,1685,30,0.008165,0.00505,0.013215,26.68
regress-vlg_pr2169870_iv,yosys_slang,imported,True,0,ivtest,311,30,0.010637,0.003126,0.013763,26.488
regress-sv_br_gh289d_iv,yosys_slang,imported,True,0,ivtest,228,30,0.005334,0.008315,0.013649,26.758
regress-vlg_pr823_iv,yosys_slang,imported,True,0,ivtest,203,30,0.004741,0.007497,0.012238,26.676
regress-vlg_pr2937417_iv,yosys_slang,imported,False,-11,ivtest,1520,30,0.00562,0.007533,0.013153,21.746
regress-sv_sv_var_function_iv,yosys_slang,imported,True,0,ivtest,727,30,0.0069,0.007819,0.014719,26.59
regress-sv_sv_queue_oob_real_iv,yosys_slang,imported,False,1,ivtest,311,30,0.00347,0.006367,0.009837,21.871
regress-vlg_automatic_events2_iv,yosys_slang,imported,True,0,ivtest,1033,30,0.007074,0.007074,0.014148,26.648
regress-vlg_always319C_iv,yosys_slang,imported,False,1,ivtest,1209,30,0.006333,0.004213,0.010546,21.785
regress-sv_sv_queue_string_fail_iv,yosys_slang,imported,True,1,ivtest,352,30,0.0048,0.005546,0.010346,21.188
regress-vlg_pr1478121_iv,yosys_slang,imported,False,1,ivtest,778,30,0.00748,0.002305,0.009785,21.98
regress-vlg_schedule_iv,yosys_slang,imported,True,0,ivtest,1399,30,0.00853,0.004185,0.012715,26.883
regress-sv_program_hello2_iv,yosys_slang,imported,True,1,ivtest,217,30,0.006248,0.003666,0.009914,20.91
regress-sv_br_gh289a_iv,yosys_slang,imported,True,0,ivtest,434,30,0.007271,0.006559,0.01383,26.801
regress-sv_named_begin_fail_iv,yosys_slang,imported,True,1,ivtest,95,30,0.003033,0.007238,0.010271,20.859
regress-vlg_pr2051694_iv,yosys_slang,imported,True,1,ivtest,90,30,0.005223,0.005152,0.010375,21.199
regress-vlg_pow_unsigned_iv,yosys_slang,imported,True,0,ivtest,1006,30,0.005482,0.008664,0.014146,26.609
regress-vlg_udp_x_iv,yosys_slang,imported,False,1,ivtest,2091,30,0.005603,0.005886,0.011489,22.73
regress-vlg_pr2745281_iv,yosys_slang,imported,True,0,ivtest,537,30,0.007066,0.006729,0.013795,26.477
regress-vlg_param_select_iv,yosys_slang,imported,True,0,ivtest,1476,30,0.008878,0.004589,0.013467,26.613
regress-vlg_pr524_iv,yosys_slang,imported,True,0,ivtest,226,30,0.00697,0.006697,0.013667,26.367
regress-vlg_real_events_iv,yosys_slang,imported,False,1,ivtest,621,30,0.004273,0.006031,0.010304,22.094
regress-vlg_pr1465769_iv,yosys_slang,imported,True,0,ivtest,236,30,0.008686,0.00485,0.013536,26.355
regress-sv_bits_iv,yosys_slang,imported,True,0,ivtest,601,30,0.008212,0.005002,0.013214,26.816
regress-vlg_br_gh99l_iv,yosys_slang,imported,True,0,ivtest,269,30,0.010346,0.003677,0.014023,27.055
regress-vlg_rnpmos_iv,yosys_slang,imported,True,0,ivtest,1895,30,0.006143,0.0082,0.014343,26.949
regress-sv_sv_ap_parray_fail3_iv,yosys_slang,imported,True,1,ivtest,271,30,0.005561,0.004854,0.010415,21.164
regress-sv_pv_wr_vec2a_nb_ec_iv,yosys_slang,imported,True,0,ivtest,2031,30,0.007017,0.007853,0.01487,27.148
regress-vlg_pr2818823_iv,yosys_slang,imported,False,1,ivtest,823,30,0.003468,0.007256,0.010724,21.859
regress-sv_always_comb_iv,yosys_slang,imported,True,0,ivtest,1463,30,0.008833,0.005823,0.014656,26.574
regress-vlg_pr2725700a_iv,yosys_slang,imported,True,0,ivtest,1331,30,0.009264,0.005351,0.014615,26.93
regress-vlg_pr1449749a_iv,yosys_slang,imported,True,0,ivtest,799,30,0.00834,0.005532,0.013872,26.574
regress-sv_sv_array_cassign_fail3_iv,yosys_slang,imported,True,1,ivtest,309,30,0.003056,0.007104,0.01016,21.305
regress-vlg_pr3054101h_iv,yosys_slang,imported,True,0,ivtest,6741,30,0.0093,0.006792,0.016092,27.418
regress-vlg_pr1892959_iv,yosys_slang,imported,True,0,ivtest,619,30,0.007352,0.007137,0.014489,27.121
regress-sv_sv_timeunit_prec3a_iv,yosys_slang,imported,True,0,ivtest,3468,30,0.013177,0.006373,0.01955,26.793
regress-vlg_rise_fall_decay2_iv,yosys_slang,imported,True,0,ivtest,2287,30,0.006301,0.008196,0.014497,27.035
regress-sv_sv_array_cassign4_iv,yosys_slang,imported,True,0,ivtest,337,30,0.00753,0.006678,0.014208,26.555
regress-sv_enum_in_class_iv,yosys_slang,imported,True,0,ivtest,922,30,0.007244,0.006494,0.013738,26.695
regress-sv_sv_assign_pattern_expand_iv,yosys_slang,imported,True,0,ivtest,926,30,0.008547,0.005569,0.014116,26.684
regress-synth_basicexpr3_iv,yosys_slang,imported,True,0,ivtest,1436,30,0.010056,0.004114,0.01417,26.941
regress-vlg_negative_genvar_iv,yosys_slang,imported,True,0,ivtest,382,30,0.007164,0.006509,0.013673,26.992
regress-vlg_select3_iv,yosys_slang,imported,True,0,ivtest,1442,30,0.008573,0.006191,0.014764,26.918
regress-sv_br_gh164d_iv,yosys_slang,imported,True,0,ivtest,783,30,0.007435,0.007191,0.014626,26.801
regress-vlg_pr532_iv,yosys_slang,imported,True,0,ivtest,2297,30,0.008192,0.006155,0.014347,27.109
regress-vlg_cmpi_iv,yosys_slang,imported,True,0,ivtest,1021,30,0.005248,0.007433,0.012681,26.785
regress-vlg_dummy7_iv,yosys_slang,imported,True,0,ivtest,2128,30,0.007448,0.007493,0.014941,26.984
regress-vlg_signed3_iv,yosys_slang,imported,True,0,ivtest,1434,30,0.006291,0.006998,0.013289,26.758
regress-sv_sv_ps_type_expr2_iv,yosys_slang,imported,True,0,ivtest,555,30,0.009247,0.004549,0.013796,26.555
regress-vlg_pr1992244_iv,yosys_slang,imported,True,0,ivtest,267,30,0.009149,0.004782,0.013931,26.789
regress-vlg_br_gh1178b_iv,yosys_slang,imported,False,1,ivtest,871,30,0.00304,0.00821,0.01125,22.004
regress-synth_multireg_iv,yosys_slang,imported,True,0,ivtest,1895,30,0.00758,0.006543,0.014123,27.047
regress-vlg_pr2121536b_iv,yosys_slang,imported,True,0,ivtest,988,30,0.009814,0.005765,0.015579,26.637
regress-sv_br_gh1223b_iv,yosys_slang,imported,False,1,ivtest,1457,30,0.005389,0.005123,0.010512,22.488
regress-sv_sv_class_new_typed2_iv,yosys_slang,imported,True,0,ivtest,454,30,0.011003,0.002743,0.013746,26.805
regress-sv_sv_var_module_output1_iv,yosys_slang,imported,True,0,ivtest,1349,30,0.006197,0.008243,0.01444,26.801
regress-vlg_pr1869772_iv,yosys_slang,imported,True,0,ivtest,295,30,0.005288,0.008415,0.013703,26.539
regress-vlg_pr540_iv,yosys_slang,imported,True,0,ivtest,2749,30,0.004994,0.008902,0.013896,26.582
regress-vlg_drive_strength2_iv,yosys_slang,imported,False,1,ivtest,1482,30,0.003332,0.007467,0.010799,22.547
regress-vlg_disable36B_iv,yosys_slang,imported,True,0,ivtest,1882,30,0.007166,0.00678,0.013946,26.734
regress-vlg_pr2792897_iv,yosys_slang,imported,True,0,ivtest,224,30,0.01018,0.003857,0.014037,26.77
regress-sv_func_empty_arg2_iv,yosys_slang,imported,True,0,ivtest,580,30,0.005959,0.008295,0.014254,26.824
regress-vlg_sdw_always2_iv,yosys_slang,imported,False,1,ivtest,3036,30,0.005147,0.005946,0.011093,22.023
regress-vlg_pr2425055a_iv,yosys_slang,imported,True,0,ivtest,243,30,0.00708,0.005784,0.012864,26.801
regress-vlg_time8_iv,yosys_slang,imported,True,0,ivtest,1457,30,0.005922,0.007776,0.013698,26.473
regress-vlg_pr2270035_iv,yosys_slang,imported,True,0,ivtest,223,30,0.008206,0.005025,0.013231,26.488
regress-sv_genvar_compressed_iv,yosys_slang,imported,True,0,ivtest,2192,30,0.007506,0.007476,0.014982,27.285
regress-sv_sv_ps_array_cassign_iv,yosys_slang,imported,False,1,ivtest,423,30,0.003334,0.007665,0.010999,22.188
regress-synth_if_part_no_else2_iv,yosys_slang,imported,True,0,ivtest,1944,30,0.009875,0.005601,0.015476,27.113
regress-sv_cast_real_iv,yosys_slang,imported,False,1,ivtest,1751,30,0.00331,0.007194,0.010504,21.949
regress-vlg_pr3022502_iv,yosys_slang,imported,False,1,ivtest,1023,30,0.00528,0.00528,0.01056,22.266
regress-sv_sv_darray_oob_vec4_iv,yosys_slang,imported,True,0,ivtest,344,30,0.01102,0.002258,0.013278,26.496
regress-vlg_function5_iv,yosys_slang,imported,True,0,ivtest,768,30,0.012224,0.005061,0.017285,27.082
regress-vlg_mixed_width_case_iv,yosys_slang,imported,False,1,ivtest,1945,30,0.005353,0.006076,0.011429,21.809
regress-vlg_time3_iv,yosys_slang,imported,True,0,ivtest,1361,30,0.008056,0.006488,0.014544,26.859
regress-vlg_macro_redefinition_iv,yosys_slang,imported,True,0,ivtest,104,30,0.010517,0.003126,0.013643,25.871
regress-vlg_fork319B_iv,yosys_slang,imported,False,1,ivtest,1849,30,0.005364,0.005364,0.010728,22.137
regress-sv_sv_type_param4_iv,yosys_slang,imported,True,0,ivtest,504,30,0.009583,0.004699,0.014282,26.91
regress-vlg_pr2138979_iv,yosys_slang,imported,True,0,ivtest,1161,30,0.00948,0.005015,0.014495,26.988
regress-vlg_ifdef_fail_iv,yosys_slang,imported,True,1,ivtest,101,30,0.002742,0.007573,0.010315,20.676
regress-sv_br_gh112e_iv,yosys_slang,imported,True,0,ivtest,1018,30,0.007399,0.007016,0.014415,26.945
regress-sv_iint_test_iv,yosys_slang,imported,True,0,ivtest,2667,30,0.007438,0.007429,0.014867,27.043
regress-vlg_pr3054101c_iv,yosys_slang,imported,True,0,ivtest,8801,30,0.008378,0.006443,0.014821,27.188
regress-vlg_inout4_iv,yosys_slang,imported,False,1,ivtest,786,30,0.004589,0.005475,0.010064,22.082
regress-vlg_check_constant_1_iv,yosys_slang,imported,True,1,ivtest,77,30,0.005998,0.004392,0.01039,21.027
regress-sv_sv_port_default7_iv,yosys_slang,imported,True,0,ivtest,1797,30,0.00293,0.007904,0.010834,25.762
regress-synth_casesynth9_iv,yosys_slang,imported,True,0,ivtest,673,30,0.010066,0.004197,0.014263,27.113
regress-vlg_real7_iv,yosys_slang,imported,False,1,ivtest,236,30,0.00731,0.003121,0.010431,21.844
regress-vlg_pr772_iv,yosys_slang,imported,False,1,ivtest,493,30,0.005071,0.005932,0.011003,22.539
regress-synth_casesynth2_iv,yosys_slang,imported,True,0,ivtest,3368,30,0.009407,0.006433,0.01584,26.934
regress-sv_sv_typedef_array_base1_iv,yosys_slang,imported,True,0,ivtest,365,30,0.00707,0.006305,0.013375,26.875
regress-vlg_pr2849783_iv,yosys_slang,imported,True,0,ivtest,722,30,0.010214,0.003145,0.013359,26.848
regress-vlg_br918b_iv,yosys_slang,imported,True,0,ivtest,320,30,0.00912,0.004486,0.013606,26.691
regress-vlg_array_lval_select1_iv,yosys_slang,imported,False,1,ivtest,3269,30,0.005603,0.004431,0.010034,22.219
regress-sv_br1003d_iv,yosys_slang,imported,True,0,ivtest,478,30,0.00651,0.007096,0.013606,26.738
regress-vlg_pr3539372_iv,yosys_slang,imported,True,0,ivtest,177,30,0.005196,0.008056,0.013252,26.336
regress-vlg_module_nonansi_fail1_iv,yosys_slang,imported,True,1,ivtest,180,30,0.002834,0.006618,0.009452,20.855
regress-vlg_pr973_iv,yosys_slang,imported,False,1,ivtest,494,30,0.004688,0.005361,0.010049,21.98
regress-vlg_unary_lnot3_iv,yosys_slang,imported,True,0,ivtest,1710,30,0.006566,0.00772,0.014286,26.398
regress-vlg_pr1598445_iv,yosys_slang,imported,True,0,ivtest,677,30,0.007448,0.007214,0.014662,26.895
regress-sv_function12_iv,yosys_slang,imported,True,0,ivtest,1294,30,0.007018,0.006621,0.013639,26.609
regress-vlg_pr1949025_iv,yosys_slang,imported,True,0,ivtest,168,30,0.010036,0.003603,0.013639,26.496
regress-sv_sv_import_hier_fail1_iv,yosys_slang,imported,True,1,ivtest,400,30,0.004823,0.005656,0.010479,21.195
regress-sv_sv_queue_parray_fail_iv,yosys_slang,imported,True,1,ivtest,370,30,0.004002,0.005977,0.009979,21.328
regress-sv_localparam_query_iv,yosys_slang,imported,True,0,ivtest,1587,30,0.00902,0.005101,0.014121,26.582
regress-vlg_fscanf_z_warn_iv,yosys_slang,imported,True,0,ivtest,3914,30,0.006904,0.006904,0.013808,26.504
regress-sv_string_index_iv,yosys_slang,imported,True,0,ivtest,1215,30,0.004393,0.008381,0.012774,26.832
regress-vlg_pr434_iv,yosys_slang,imported,True,0,ivtest,922,30,0.007603,0.008255,0.015858,27.172
regress-vlg_disp_part_iv,yosys_slang,imported,True,0,ivtest,1207,30,0.007263,0.006218,0.013481,26.926
regress-vlg_pr1956211_iv,yosys_slang,imported,True,0,ivtest,684,30,0.006674,0.007124,0.013798,26.754
regress-vlg_pv_wr_vec4a_nb_ec_iv,yosys_slang,imported,True,0,ivtest,2031,30,0.00914,0.004933,0.014073,27.254
regress-vlg_mem1_iv,yosys_slang,imported,False,1,ivtest,1852,30,0.007012,0.003796,0.010808,22.855
regress-vlg_nested_impl_event2_iv,yosys_slang,imported,True,0,ivtest,261,30,0.008536,0.006237,0.014773,27.043
regress-vlg_pr1913918b_iv,yosys_slang,imported,True,0,ivtest,264,30,0.004078,0.008986,0.013064,26.664
regress-sv_sv_cast_integer_iv,yosys_slang,imported,False,1,ivtest,2138,30,0.004672,0.006503,0.011175,22.137
regress-vlg_pr860_iv,yosys_slang,imported,True,0,ivtest,405,30,0.01008,0.004404,0.014484,26.801
regress-sv_sv_class_method_lt_static2_iv,yosys_slang,imported,True,1,ivtest,350,30,0.004774,0.00489,0.009664,21.215
regress-sv_timeliteral_iv,yosys_slang,imported,False,1,ivtest,4125,30,0.003832,0.00696,0.010792,22.121
regress-vlg_shift1_iv,yosys_slang,imported,True,0,ivtest,1218,30,0.005757,0.007584,0.013341,26.742
regress-vlg_br_gh9_iv,yosys_slang,imported,True,0,ivtest,593,30,0.006624,0.007353,0.013977,26.859
regress-vlg_array_lval_select4b_iv,yosys_slang,imported,True,1,ivtest,277,30,0.006659,0.00318,0.009839,21.641
regress-sv_br_gh1223a_iv,yosys_slang,imported,False,1,ivtest,2397,30,0.00345,0.00786,0.01131,22.391
regress-vlg_task_nonansi_vec_fail2_iv,yosys_slang,imported,True,1,ivtest,326,30,0.005625,0.00529,0.010915,21.297
regress-vlg_udp_bufg_iv,yosys_slang,imported,False,-11,ivtest,1282,30,0.006014,0.007023,0.013037,21.797
regress-vlg_pr2815398a_std_iv,yosys_slang,imported,False,1,ivtest,1605,30,0.005327,0.006256,0.011583,22.41
regress-vlg_readmemb1_iv,yosys_slang,imported,True,0,ivtest,1411,30,0.007906,0.005604,0.01351,27.16
regress-vlg_pr3197917_iv,yosys_slang,imported,True,0,ivtest,481,30,0.006142,0.007948,0.01409,26.992
regress-vlg_pr1993479_iv,yosys_slang,imported,True,0,ivtest,655,30,0.007829,0.00513,0.012959,26.777
regress-sv_net_queue_fail_iv,yosys_slang,imported,True,1,ivtest,151,30,0.004147,0.006169,0.010316,21.316
regress-vlg_br_gh356a_iv,yosys_slang,imported,False,1,ivtest,502,30,0.004121,0.007099,0.01122,22.266
regress-vlg_ca_pow_synth_iv,yosys_slang,imported,False,1,ivtest,629,30,0.00486,0.005586,0.010446,22.102
regress-sv_sv_typedef_scope2_iv,yosys_slang,imported,True,0,ivtest,490,30,0.006809,0.006809,0.013618,27.105
regress-sv_sv_ps_function_fail2_iv,yosys_slang,imported,True,1,ivtest,267,30,0.004978,0.005509,0.010487,21.516
regress-sv_ulongint_test_iv,yosys_slang,imported,True,0,ivtest,12799,30,0.009912,0.008993,0.018905,27.57
regress-vlg_string14_iv,yosys_slang,imported,True,0,ivtest,664,30,0.008178,0.006127,0.014305,26.73
regress-vlg_pr1695257_iv,yosys_slang,imported,True,0,ivtest,291,30,0.008868,0.006043,0.014911,26.664
regress-vlg_case38C_iv,yosys_slang,imported,True,0,ivtest,1715,30,0.005701,0.009874,0.015575,26.762
regress-vlg_array_select_a_iv,yosys_slang,imported,False,1,ivtest,4401,30,0.005356,0.006309,0.011665,22.387
regress-vlg_pr1795005a_iv,yosys_slang,imported,True,0,ivtest,410,30,0.006034,0.008031,0.014065,26.582
regress-vlg_no_if_statement_iv,yosys_slang,imported,True,1,ivtest,53,30,0.003429,0.006494,0.009923,21.367
regress-vlg_br_gh1225b_iv,yosys_slang,imported,True,1,ivtest,370,30,0.00399,0.007034,0.011024,21.445
regress-vlg_for316A_iv,yosys_slang,imported,True,0,ivtest,1245,30,0.00928,0.004119,0.013399,26.848
regress-sv_sv_export_fail2_iv,yosys_slang,imported,True,1,ivtest,302,30,0.005507,0.004402,0.009909,21.223
regress-sv_sv_union4b_iv,yosys_slang,imported,True,0,ivtest,448,30,0.00735,0.00609,0.01344,26.719
regress-sv_sv_darray_copy_empty3_iv,yosys_slang,imported,True,0,ivtest,346,30,0.00987,0.004458,0.014328,26.605
regress-vlg_sys_func_task_error_iv,yosys_slang,imported,True,1,ivtest,387,30,0.003145,0.007467,0.010612,21.496
regress-vlg_eeq_iv,yosys_slang,imported,True,0,ivtest,1782,30,0.009093,0.006637,0.01573,27.164
regress-vlg_recursive_func1_iv,yosys_slang,imported,True,0,ivtest,688,30,0.008606,0.005768,0.014374,26.723
regress-vlg_pr1638985_iv,yosys_slang,imported,False,1,ivtest,259,30,0.005241,0.005241,0.010482,22.012
regress-sv_vvp_recv_vec4_pv_iv,yosys_slang,imported,True,0,ivtest,1667,30,0.006742,0.00761,0.014352,26.941
regress-sv_sv_darray_decl_assign_iv,yosys_slang,imported,True,0,ivtest,825,30,0.011389,0.003084,0.014473,26.734
regress-vlg_pr312_iv,yosys_slang,imported,True,0,ivtest,393,30,0.00782,0.006582,0.014402,26.715
regress-vlg_pr1978358_iv,yosys_slang,imported,True,0,ivtest,934,30,0.006559,0.007559,0.014118,26.551
regress-sv_sv_package3_iv,yosys_slang,imported,True,0,ivtest,597,30,0.008339,0.00276,0.011099,26.008
regress-vlg_always3112B_iv,yosys_slang,imported,False,1,ivtest,1751,30,0.003832,0.007001,0.010833,22.117
regress-vlg_pr3465541_iv,yosys_slang,imported,True,0,ivtest,2492,30,0.007499,0.00615,0.013649,27.051
regress-sv_sv_ps_type_enum1_iv,yosys_slang,imported,True,0,ivtest,597,30,0.005972,0.00788,0.013852,26.832
regress-sv_br979_iv,yosys_slang,imported,True,0,ivtest,429,30,0.006126,0.007411,0.013537,26.504
regress-sv_automatic_error18_iv,yosys_slang,imported,True,1,ivtest,346,30,0.004082,0.0059,0.009982,21.145
regress-vlg_array_lval_select6_iv,yosys_slang,imported,False,1,ivtest,3218,30,0.006257,0.004465,0.010722,22.43
regress-vlg_urand_r_iv,yosys_slang,imported,True,0,ivtest,293,30,0.005719,0.007635,0.013354,26.57
regress-vlg_escape4b_iv,yosys_slang,imported,True,0,ivtest,1405,30,0.007551,0.005863,0.013414,26.938
regress-vlg_pr1476440_iv,yosys_slang,imported,False,1,ivtest,296,30,0.004837,0.005727,0.010564,22.699
regress-vlg_pr2842621_iv,yosys_slang,imported,True,0,ivtest,1296,30,0.006288,0.007032,0.01332,26.461
regress-sv_sv_uwire3_iv,yosys_slang,imported,True,0,ivtest,769,30,0.007477,0.006411,0.013888,26.836
regress-vlg_pr2305307_iv,yosys_slang,imported,True,0,ivtest,1681,30,0.00767,0.00656,0.01423,26.777
regress-vlg_br_gh8_iv,yosys_slang,imported,True,0,ivtest,744,30,0.006371,0.007169,0.01354,26.43
regress-sv_br_gh130a_iv,yosys_slang,imported,True,1,ivtest,123,30,0.006433,0.003723,0.010156,21.457
regress-synth_basicexpr2_iv,yosys_slang,imported,True,0,ivtest,1439,30,0.00861,0.00425,0.01286,26.941
regress-vlg_pr2219441_iv,yosys_slang,imported,False,1,ivtest,980,30,0.007534,0.0036,0.011134,21.906
regress-vlg_queue_iv,yosys_slang,imported,True,0,ivtest,10789,30,0.00864,0.007371,0.016011,26.805
regress-vlg_pr2459681_iv,yosys_slang,imported,True,0,ivtest,193,30,0.006299,0.007502,0.013801,27.133
regress-sv_sv_class_property_signed3_iv,yosys_slang,imported,True,0,ivtest,1328,30,0.008016,0.00644,0.014456,27.051
regress-vlg_pr2146620_iv,yosys_slang,imported,True,0,ivtest,233,30,0.006872,0.005733,0.012605,26.742
regress-vlg_array_word_width2_iv,yosys_slang,imported,True,0,ivtest,332,30,0.003377,0.011101,0.014478,26.875
regress-vlg_task_nonansi_fail4_iv,yosys_slang,imported,True,1,ivtest,323,30,0.004749,0.005559,0.010308,21.152
regress-vlg_pr2709097_iv,yosys_slang,imported,True,0,ivtest,228,30,0.004926,0.007934,0.01286,26.926
regress-synth_ssetclr3_iv,yosys_slang,imported,True,0,ivtest,1601,30,0.010286,0.004724,0.01501,27.113
regress-vlg_pr1752823a_iv,yosys_slang,imported,False,1,ivtest,154,30,0.007383,0.002749,0.010132,21.977
regress-vlg_br_gh497a_iv,yosys_slang,imported,True,0,ivtest,933,30,0.004829,0.009308,0.014137,26.672
regress-vlg_monitor3_iv,yosys_slang,imported,False,1,ivtest,1057,30,0.005131,0.004535,0.009666,21.637
regress-synth_blocksynth1_iv,yosys_slang,imported,True,0,ivtest,1310,30,0.008522,0.005635,0.014157,26.91
regress-sv_sv_union3_iv,yosys_slang,imported,True,0,ivtest,743,30,0.005457,0.00829,0.013747,26.543
regress-sv_task_nonansi_struct1_iv,yosys_slang,imported,False,1,ivtest,516,30,0.004153,0.006524,0.010677,21.559
regress-vlg_pr2146620b_iv,yosys_slang,imported,True,0,ivtest,199,30,0.004997,0.008073,0.01307,26.758
regress-synth_memsynth8_iv,yosys_slang,imported,True,0,ivtest,547,30,0.009314,0.005641,0.014955,26.949
regress-fsv_pr3015421_iv,yosys_slang,imported,True,1,ivtest,470,30,0.003365,0.006802,0.010167,20.914
regress-vlg_resolv1_iv,yosys_slang,imported,True,0,ivtest,400,30,0.008962,0.005054,0.014016,27.129
regress-vlg_block_only_with_var_def_iv,yosys_slang,imported,True,0,ivtest,177,30,0.006181,0.008379,0.01456,26.137
regress-vlg_pr722_iv,yosys_slang,imported,True,0,ivtest,363,30,0.008094,0.005043,0.013137,26.258
regress-vlg_ga_mod_iv,yosys_slang,imported,True,0,ivtest,1853,30,0.010242,0.005966,0.016208,27.051
regress-sv_sv_class_task1_iv,yosys_slang,imported,False,1,ivtest,321,30,0.004499,0.00568,0.010179,21.773
regress-sv_sv_queue_copy_empty1_iv,yosys_slang,imported,True,0,ivtest,303,30,0.008972,0.00495,0.013922,26.527
regress-sv_sv_darray_oob_vec2_iv,yosys_slang,imported,True,0,ivtest,341,30,0.009308,0.004254,0.013562,26.527
regress-sv_sv_typedef_fwd_enum_fail_iv,yosys_slang,imported,True,1,ivtest,169,30,0.005236,0.004451,0.009687,21.031
regress-vlg_pr859_iv,yosys_slang,imported,True,0,ivtest,371,30,0.008977,0.005777,0.014754,27.121
regress-vlg_signed5_iv,yosys_slang,imported,True,0,ivtest,1478,30,0.009182,0.004151,0.013333,26.637
regress-vlg_deassign34A_iv,yosys_slang,imported,False,1,ivtest,2121,30,0.003936,0.006865,0.010801,22.289
regress-vlg_module_nonansi_vec2_iv,yosys_slang,imported,True,0,ivtest,338,30,0.007675,0.005864,0.013539,26.676
regress-vlg_generate_specparam_iv,yosys_slang,imported,True,1,ivtest,235,30,0.004265,0.006253,0.010518,21.059
regress-vlg_test_width_iv,yosys_slang,imported,True,0,ivtest,2920,30,0.009639,0.004096,0.013735,26.355
regress-sv_sv_typedef_chained_iv,yosys_slang,imported,True,0,ivtest,844,30,0.010194,0.004186,0.01438,26.676
regress-vlg_pr848_iv,yosys_slang,imported,False,1,ivtest,376,30,0.003327,0.00759,0.010917,22.605
regress-sv_scalar_vector_iv,yosys_slang,imported,True,0,ivtest,229,30,0.00813,0.00612,0.01425,26.371
regress-vlg_const2_iv,yosys_slang,imported,True,0,ivtest,1379,30,0.008082,0.006016,0.014098,26.488
regress-vlg_automatic_task3_iv,yosys_slang,imported,True,0,ivtest,441,30,0.00784,0.005542,0.013382,26.93
regress-sv_localparam_implicit3_iv,yosys_slang,imported,True,1,ivtest,595,30,0.003716,0.006638,0.010354,21.117
regress-sv_sv_array_cassign5_iv,yosys_slang,imported,True,0,ivtest,313,30,0.008098,0.004792,0.01289,26.57
regress-sv_module_nonansi_parray2_iv,yosys_slang,imported,True,0,ivtest,380,30,0.00512,0.0092,0.01432,26.691
regress-vlg_int_not_signext_iv,yosys_slang,imported,True,0,ivtest,558,30,0.006321,0.007217,0.013538,26.629
regress-vlg_module_inout_port_list_def_iv,yosys_slang,imported,True,1,ivtest,312,30,0.004739,0.005961,0.0107,21.16
regress-vlg_br_gh22_iv,yosys_slang,imported,True,0,ivtest,289,30,0.008205,0.00581,0.014015,26.875
regress-vlg_br_gh14_iv,yosys_slang,imported,True,0,ivtest,240,30,0.008587,0.005071,0.013658,26.426
regress-vlg_string9_iv,yosys_slang,imported,True,0,ivtest,2025,30,0.006679,0.007116,0.013795,26.434
regress-sv_sv_wildcard_import4_iv,yosys_slang,imported,True,1,ivtest,303,30,0.005871,0.004379,0.01025,21.523
regress-vlg_pr1719055_iv,yosys_slang,imported,True,0,ivtest,1522,30,0.008312,0.007637,0.015949,27.23
regress-vlg_escape1_iv,yosys_slang,imported,False,1,ivtest,1696,30,0.006254,0.003589,0.009843,22.148
regress-sv_br_gh220_iv,yosys_slang,imported,True,0,ivtest,233,30,0.007409,0.005694,0.013103,26.543
regress-vlg_pr2202706b_iv,yosys_slang,imported,True,0,ivtest,458,30,0.00696,0.007056,0.014016,26.785
regress-vlg_pr2503208_iv,yosys_slang,imported,True,0,ivtest,249,30,0.00494,0.008988,0.013928,26.695
regress-sv_sv_darray3_iv,yosys_slang,imported,True,0,ivtest,1134,30,0.006704,0.007625,0.014329,26.375
